waveform;Bridge;Resistance_0;Resistance_1
t0;29/11/2021  17:31:09,391641;29/11/2021  17:31:09,901058;29/11/2021  17:31:09,901058
delta t;0,000500;0,005000;0,005000

time;Bridge;Resistance_0;Resistance_1
29/11/2021  17:31:09,391641;9,397459E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,392141;9,386312E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,392641;9,385835E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,393141;9,397935E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,393641;9,388428E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,394141;9,386670E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,394641;9,387743E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,395141;9,386491E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,395641;9,390157E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,396141;9,391379E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,396641;9,386759E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,397141;9,392601E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,397641;9,387475E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,398141;9,394478E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,398641;9,406250E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,399141;9,392124E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,399641;9,392005E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,400141;9,388339E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,400641;9,399724E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,401141;9,393823E-4;1,074985E+2;1,078587E+2
29/11/2021  17:31:09,401641;9,400260E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,402141;9,395998E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,402641;9,401691E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,403141;9,396594E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,403641;9,402823E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,404141;9,390067E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,404641;9,391289E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,405141;9,394538E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,405641;9,389769E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,406141;9,398919E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,406641;9,388488E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,407141;9,392988E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,407641;9,398770E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,408141;9,395402E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,408641;9,392213E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,409141;9,396535E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,409641;9,402466E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,410141;9,389948E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,410641;9,396982E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,411141;9,397369E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,411641;9,391528E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,412141;9,390813E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,412641;9,390187E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,413141;9,400856E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,413641;9,389829E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,414141;9,392958E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,414641;9,389620E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,415141;9,391945E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,415641;9,386402E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,416141;9,393227E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,416641;9,388726E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,417141;9,392899E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,417641;9,396594E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,418141;9,387445E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,418641;9,405267E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,419141;9,389114E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,419641;9,387683E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,420141;9,392124E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,420641;9,385925E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,421141;9,392869E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,421641;9,390962E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,422141;9,398323E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,422641;9,394568E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,423141;9,386908E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,423641;9,391319E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,424141;9,391885E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,424641;9,393912E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,425141;9,391230E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,425641;9,391766E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,426141;9,394478E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,426641;9,383809E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,427141;9,391915E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,427641;9,385955E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,428141;9,394627E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,428641;9,397161E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,429141;9,393405E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,429641;9,387862E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,430141;9,391975E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,430641;9,401810E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,431141;9,390395E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,431641;9,392064E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,432141;9,392034E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,432641;9,399336E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,433141;9,385180E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,433641;9,394627E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,434141;9,395790E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,434641;9,393227E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,435141;9,396326E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,435641;9,399694E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,436141;9,385984E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,436641;9,392094E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,437141;9,386014E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,437641;9,392452E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,438141;9,388667E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,438641;9,393167E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,439141;9,389173E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,439641;9,388428E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,440141;9,391736E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,440641;9,397131E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,441141;9,390067E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,441641;9,389322E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,442141;9,390246E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,442641;9,390336E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,443141;9,382915E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,443641;9,393465E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,444141;9,392809E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,444641;9,401869E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,445141;9,398412E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,445641;9,387475E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,446141;9,400618E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,446641;9,390008E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,447141;9,390813E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,447641;9,394240E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,448141;9,390246E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,448641;9,401869E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,449141;9,393972E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,449641;9,405774E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,450141;9,408873E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,450641;9,395551E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,451141;9,403449E-4;1,074980E+2;1,078611E+2
29/11/2021  17:31:09,451641;9,395015E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,452141;9,391140E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,452641;9,388130E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,453141;9,395760E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,453641;9,399396E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,454141;9,397578E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,454641;9,382945E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,455141;9,386730E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,455641;9,377461E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,456141;9,394747E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,456641;9,390127E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,457141;9,379517E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,457641;9,397578E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,458141;9,391349E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,458641;9,380829E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,459141;9,392958E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,459641;9,387057E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,460141;9,385984E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,460641;9,392183E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,461141;9,388637E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,461641;9,393495E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,462141;9,387296E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,462641;9,393256E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,463141;9,389799E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,463641;9,390187E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,464141;9,395402E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,464641;9,396565E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,465141;9,388786E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,465641;9,396088E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,466141;9,385806E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,466641;9,382259E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,467141;9,388279E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,467641;9,390127E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,468141;9,403181E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,468641;9,394419E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,469141;9,392750E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,469641;9,392988E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,470141;9,384763E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,470641;9,389501E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,471141;9,395104E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,471641;9,390872E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,472141;9,397816E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,472641;9,392571E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,473141;9,393167E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,473641;9,402704E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,474141;9,395283E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,474641;9,397131E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,475141;9,394717E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,475641;9,397339E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,476141;9,385299E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,476641;9,380441E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,477141;9,380232E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,477641;9,391736E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,478141;9,388875E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,478641;9,385418E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,479141;9,396386E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,479641;9,384226E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,480141;9,392988E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,480641;9,390664E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,481141;9,396445E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,481641;9,400409E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,482141;9,391826E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,482641;9,396356E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,483141;9,392958E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,483641;9,396714E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,484141;9,390276E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,484641;9,389948E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,485141;9,385597E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,485641;9,394121E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,486141;9,399664E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,486641;9,393078E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,487141;9,387445E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,487641;9,383809E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,488141;9,393435E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,488641;9,383034E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,489141;9,388279E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,489641;9,396296E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,490141;9,388548E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,490641;9,384286E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,491141;9,396177E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,491641;9,391915E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,492141;9,382796E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,492641;9,390365E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,493141;9,389918E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,493641;9,393942E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,494141;9,390246E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,494641;9,391319E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,495141;9,389680E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,495641;9,391528E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,496141;9,391081E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,496641;9,394270E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,497141;9,391468E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,497641;9,390693E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,498141;9,392780E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,498641;9,387862E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,499141;9,398383E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,499641;9,391438E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,500141;9,405505E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,500641;9,392899E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,501141;9,396326E-4;1,074985E+2;1,078594E+2
29/11/2021  17:31:09,501641;9,400230E-4;;
29/11/2021  17:31:09,502141;9,382140E-4;;
29/11/2021  17:31:09,502641;9,395998E-4;;
29/11/2021  17:31:09,503141;9,398591E-4;;
29/11/2021  17:31:09,503641;9,397906E-4;;
29/11/2021  17:31:09,504141;9,391945E-4;;
29/11/2021  17:31:09,504641;9,386133E-4;;
29/11/2021  17:31:09,505141;9,393733E-4;;
29/11/2021  17:31:09,505641;9,392034E-4;;
29/11/2021  17:31:09,506141;9,392690E-4;;
29/11/2021  17:31:09,506641;9,403062E-4;;
29/11/2021  17:31:09,507141;9,391289E-4;;
29/11/2021  17:31:09,507641;9,389829E-4;;
29/11/2021  17:31:09,508141;9,389024E-4;;
29/11/2021  17:31:09,508641;9,390246E-4;;
29/11/2021  17:31:09,509141;9,396833E-4;;
29/11/2021  17:31:09,509641;9,392422E-4;;
29/11/2021  17:31:09,510141;9,383570E-4;;
29/11/2021  17:31:09,510641;9,393137E-4;;
29/11/2021  17:31:09,511141;9,385567E-4;;
29/11/2021  17:31:09,511641;9,395849E-4;;
29/11/2021  17:31:09,512141;9,394061E-4;;
29/11/2021  17:31:09,512641;9,390872E-4;;
29/11/2021  17:31:09,513141;9,384733E-4;;
29/11/2021  17:31:09,513641;9,396654E-4;;
29/11/2021  17:31:09,514141;9,396952E-4;;
29/11/2021  17:31:09,514641;9,384882E-4;;
29/11/2021  17:31:09,515141;9,387624E-4;;
29/11/2021  17:31:09,515641;9,396058E-4;;
29/11/2021  17:31:09,516141;9,386938E-4;;
29/11/2021  17:31:09,516641;9,388160E-4;;
29/11/2021  17:31:09,517141;9,386998E-4;;
29/11/2021  17:31:09,517641;9,385269E-4;;
29/11/2021  17:31:09,518141;9,390991E-4;;
29/11/2021  17:31:09,518641;9,392809E-4;;
29/11/2021  17:31:09,519141;9,390216E-4;;
29/11/2021  17:31:09,519641;9,393554E-4;;
29/11/2021  17:31:09,520141;9,392273E-4;;
29/11/2021  17:31:09,520641;9,396684E-4;;
29/11/2021  17:31:09,521141;9,386104E-4;;
29/11/2021  17:31:09,521641;9,389114E-4;;
29/11/2021  17:31:09,522141;9,396952E-4;;
29/11/2021  17:31:09,522641;9,392720E-4;;
29/11/2021  17:31:09,523141;9,397846E-4;;
29/11/2021  17:31:09,523641;9,393584E-4;;
29/11/2021  17:31:09,524141;9,393882E-4;;
29/11/2021  17:31:09,524641;9,389144E-4;;
29/11/2021  17:31:09,525141;9,389382E-4;;
29/11/2021  17:31:09,525641;9,391111E-4;;
29/11/2021  17:31:09,526141;9,390187E-4;;
29/11/2021  17:31:09,526641;9,400290E-4;;
29/11/2021  17:31:09,527141;9,393376E-4;;
29/11/2021  17:31:09,527641;9,381395E-4;;
29/11/2021  17:31:09,528141;9,402376E-4;;
29/11/2021  17:31:09,528641;9,393405E-4;;
29/11/2021  17:31:09,529141;9,390991E-4;;
29/11/2021  17:31:09,529641;9,395015E-4;;
29/11/2021  17:31:09,530141;9,387951E-4;;
29/11/2021  17:31:09,530641;9,395253E-4;;
29/11/2021  17:31:09,531141;9,398204E-4;;
29/11/2021  17:31:09,531641;9,394955E-4;;
29/11/2021  17:31:09,532141;9,390842E-4;;
29/11/2021  17:31:09,532641;9,398442E-4;;
29/11/2021  17:31:09,533141;9,381901E-4;;
29/11/2021  17:31:09,533641;9,389471E-4;;
29/11/2021  17:31:09,534141;9,390008E-4;;
29/11/2021  17:31:09,534641;9,390962E-4;;
29/11/2021  17:31:09,535141;9,399396E-4;;
29/11/2021  17:31:09,535641;9,384315E-4;;
29/11/2021  17:31:09,536141;9,389352E-4;;
29/11/2021  17:31:09,536641;9,393852E-4;;
29/11/2021  17:31:09,537141;9,397071E-4;;
29/11/2021  17:31:09,537641;9,390455E-4;;
29/11/2021  17:31:09,538141;9,389144E-4;;
29/11/2021  17:31:09,538641;9,394359E-4;;
29/11/2021  17:31:09,539141;9,386193E-4;;
29/11/2021  17:31:09,539641;9,395998E-4;;
29/11/2021  17:31:09,540141;9,396684E-4;;
29/11/2021  17:31:09,540641;9,386640E-4;;
29/11/2021  17:31:09,541141;9,393227E-4;;
29/11/2021  17:31:09,541641;9,390813E-4;;
29/11/2021  17:31:09,542141;9,394001E-4;;
29/11/2021  17:31:09,542641;9,390485E-4;;
29/11/2021  17:31:09,543141;9,391021E-4;;
29/11/2021  17:31:09,543641;9,395819E-4;;
29/11/2021  17:31:09,544141;9,392541E-4;;
29/11/2021  17:31:09,544641;9,394687E-4;;
29/11/2021  17:31:09,545141;9,392660E-4;;
29/11/2021  17:31:09,545641;9,392303E-4;;
29/11/2021  17:31:09,546141;9,397518E-4;;
29/11/2021  17:31:09,546641;9,394836E-4;;
29/11/2021  17:31:09,547141;9,391409E-4;;
29/11/2021  17:31:09,547641;9,401810E-4;;
29/11/2021  17:31:09,548141;9,389263E-4;;
29/11/2021  17:31:09,548641;9,392422E-4;;
29/11/2021  17:31:09,549141;9,398383E-4;;
29/11/2021  17:31:09,549641;9,396654E-4;;
29/11/2021  17:31:09,550141;9,391289E-4;;
29/11/2021  17:31:09,550641;9,392243E-4;;
29/11/2021  17:31:09,551141;9,400350E-4;;
29/11/2021  17:31:09,551641;9,395313E-4;;
29/11/2021  17:31:09,552141;9,388339E-4;;
29/11/2021  17:31:09,552641;9,381723E-4;;
29/11/2021  17:31:09,553141;9,391885E-4;;
29/11/2021  17:31:09,553641;9,395909E-4;;
29/11/2021  17:31:09,554141;9,391975E-4;;
29/11/2021  17:31:09,554641;9,385835E-4;;
29/11/2021  17:31:09,555141;9,404343E-4;;
29/11/2021  17:31:09,555641;9,387326E-4;;
29/11/2021  17:31:09,556141;9,396207E-4;;
29/11/2021  17:31:09,556641;9,397280E-4;;
29/11/2021  17:31:09,557141;9,394389E-4;;
29/11/2021  17:31:09,557641;9,385955E-4;;
29/11/2021  17:31:09,558141;9,390455E-4;;
29/11/2021  17:31:09,558641;9,394598E-4;;
29/11/2021  17:31:09,559141;9,388548E-4;;
29/11/2021  17:31:09,559641;9,395849E-4;;
29/11/2021  17:31:09,560141;9,395343E-4;;
29/11/2021  17:31:09,560641;9,388458E-4;;
29/11/2021  17:31:09,561141;9,388816E-4;;
29/11/2021  17:31:09,561641;9,386074E-4;;
29/11/2021  17:31:09,562141;9,388846E-4;;
29/11/2021  17:31:09,562641;9,392660E-4;;
